날짜,역명,Passengers,Weekend,Post,Year,Date
2020-05-07,신용산,8010,0,0,2020,1990-05-07
2020-05-08,녹사평(용산구청),1126,0,0,2020,1990-05-08
2020-05-08,삼각지,3387,0,0,2020,1990-05-08
2020-05-08,신용산,7790,0,0,2020,1990-05-08
2020-05-11,녹사평(용산구청),1053,0,0,2020,1990-05-11
2020-05-11,삼각지,3128,0,0,2020,1990-05-11
2020-05-11,신용산,7702,0,0,2020,1990-05-11
2020-05-12,녹사평(용산구청),1088,0,0,2020,1990-05-12
2020-05-12,삼각지,3154,0,0,2020,1990-05-12
2020-05-12,신용산,7539,0,0,2020,1990-05-12
2020-05-13,녹사평(용산구청),1087,0,0,2020,1990-05-13
2020-05-13,삼각지,3179,0,0,2020,1990-05-13
2020-05-13,신용산,7327,0,0,2020,1990-05-13
2020-05-14,녹사평(용산구청),1101,0,0,2020,1990-05-14
2020-05-14,삼각지,3211,0,0,2020,1990-05-14
2020-05-14,신용산,7189,0,0,2020,1990-05-14
2020-05-15,녹사평(용산구청),1072,0,0,2020,1990-05-15
2020-05-15,삼각지,3146,0,0,2020,1990-05-15
2020-05-15,신용산,6980,0,0,2020,1990-05-15
2020-05-18,녹사평(용산구청),1019,0,0,2020,1990-05-18
2020-05-18,삼각지,3225,0,0,2020,1990-05-18
2020-05-18,신용산,7465,0,0,2020,1990-05-18
2020-05-19,녹사평(용산구청),1012,0,0,2020,1990-05-19
2020-05-19,삼각지,3412,0,0,2020,1990-05-19
2020-05-19,신용산,7449,0,0,2020,1990-05-19
2020-05-20,녹사평(용산구청),1055,0,0,2020,1990-05-20
2020-05-20,삼각지,3344,0,0,2020,1990-05-20
2020-05-20,신용산,7407,0,0,2020,1990-05-20
2020-05-21,녹사평(용산구청),1113,0,0,2020,1990-05-21
2020-05-21,삼각지,3373,0,0,2020,1990-05-21
2020-05-21,신용산,7381,0,0,2020,1990-05-21
2020-05-22,녹사평(용산구청),1140,0,0,2020,1990-05-22
2020-05-22,삼각지,3327,0,0,2020,1990-05-22
2020-05-22,신용산,7069,0,0,2020,1990-05-22
2020-05-25,녹사평(용산구청),1058,0,0,2020,1990-05-25
2020-05-25,삼각지,3356,0,0,2020,1990-05-25
2020-05-25,신용산,7887,0,0,2020,1990-05-25
2020-05-26,녹사평(용산구청),1081,0,0,2020,1990-05-26
2020-05-26,삼각지,3492,0,0,2020,1990-05-26
2020-05-26,신용산,7702,0,0,2020,1990-05-26
2020-05-27,녹사평(용산구청),1108,0,0,2020,1990-05-27
2020-05-27,삼각지,3385,0,0,2020,1990-05-27
2020-05-27,신용산,7615,0,0,2020,1990-05-27
2020-05-28,녹사평(용산구청),1135,0,0,2020,1990-05-28
2020-05-28,삼각지,3331,0,0,2020,1990-05-28
2020-05-28,신용산,7743,0,0,2020,1990-05-28
2020-05-29,녹사평(용산구청),1092,0,0,2020,1990-05-29
2020-05-29,삼각지,3324,0,0,2020,1990-05-29
2020-05-29,신용산,7441,0,0,2020,1990-05-29
2020-06-01,녹사평(용산구청),1110,0,0,2020,1990-06-01
2020-06-01,삼각지,3209,0,0,2020,1990-06-01
2020-06-01,신용산,7630,0,0,2020,1990-06-01
2020-06-02,녹사평(용산구청),1122,0,0,2020,1990-06-02
2020-06-02,삼각지,3344,0,0,2020,1990-06-02
2020-06-02,신용산,7652,0,0,2020,1990-06-02
2020-06-03,녹사평(용산구청),1212,0,0,2020,1990-06-03
2020-06-03,삼각지,3370,0,0,2020,1990-06-03
2020-06-03,신용산,7619,0,0,2020,1990-06-03
2020-06-04,녹사평(용산구청),1104,0,0,2020,1990-06-04
2020-06-04,삼각지,3382,0,0,2020,1990-06-04
2020-06-04,신용산,7760,0,0,2020,1990-06-04
2020-06-05,녹사평(용산구청),1132,0,0,2020,1990-06-05
2020-06-05,삼각지,3172,0,0,2020,1990-06-05
2020-06-05,신용산,6673,0,0,2020,1990-06-05
2020-06-08,녹사평(용산구청),1132,0,0,2020,1990-06-08
2020-06-08,삼각지,3291,0,0,2020,1990-06-08
2020-06-08,신용산,7093,0,0,2020,1990-06-08
2020-06-09,녹사평(용산구청),1138,0,0,2020,1990-06-09
2020-06-09,삼각지,3399,0,0,2020,1990-06-09
2020-06-09,신용산,7156,0,0,2020,1990-06-09
2020-06-10,녹사평(용산구청),1172,0,0,2020,1990-06-10
2020-06-10,삼각지,3433,0,0,2020,1990-06-10
2020-06-10,신용산,7036,0,0,2020,1990-06-10
2020-06-11,녹사평(용산구청),1191,0,0,2020,1990-06-11
2020-06-11,삼각지,3426,0,0,2020,1990-06-11
2020-06-11,신용산,7218,0,0,2020,1990-06-11
2020-06-12,녹사평(용산구청),1190,0,0,2020,1990-06-12
2020-06-12,삼각지,3322,0,0,2020,1990-06-12
2020-06-12,신용산,6817,0,0,2020,1990-06-12
2020-06-15,녹사평(용산구청),1135,0,0,2020,1990-06-15
2020-06-15,삼각지,3204,0,0,2020,1990-06-15
2020-06-15,신용산,7520,0,0,2020,1990-06-15
2020-06-16,녹사평(용산구청),1136,0,0,2020,1990-06-16
2020-06-16,삼각지,3458,0,0,2020,1990-06-16
2020-06-16,신용산,7752,0,0,2020,1990-06-16
2020-06-17,녹사평(용산구청),1157,0,0,2020,1990-06-17
2020-06-17,삼각지,3390,0,0,2020,1990-06-17
2020-06-17,신용산,7589,0,0,2020,1990-06-17
2020-06-18,녹사평(용산구청),1166,0,0,2020,1990-06-18
2020-06-18,삼각지,3482,0,0,2020,1990-06-18
2020-06-18,신용산,7679,0,0,2020,1990-06-18
2020-06-19,녹사평(용산구청),1155,0,0,2020,1990-06-19
2020-06-19,삼각지,3384,0,0,2020,1990-06-19
2020-06-19,신용산,7409,0,0,2020,1990-06-19
2020-06-22,녹사평(용산구청),1095,0,0,2020,1990-06-22
2020-06-22,삼각지,3284,0,0,2020,1990-06-22
2020-06-22,신용산,7824,0,0,2020,1990-06-22
2020-06-23,녹사평(용산구청),1137,0,0,2020,1990-06-23
2020-06-23,삼각지,3488,0,0,2020,1990-06-23
2020-06-23,신용산,7754,0,0,2020,1990-06-23
2020-06-24,녹사평(용산구청),1139,0,0,2020,1990-06-24
2020-06-24,삼각지,3251,0,0,2020,1990-06-24
2020-06-24,신용산,7725,0,0,2020,1990-06-24
2020-06-25,녹사평(용산구청),1187,0,0,2020,1990-06-25
2020-06-25,삼각지,3352,0,0,2020,1990-06-25
2020-06-25,신용산,7727,0,0,2020,1990-06-25
2020-06-26,녹사평(용산구청),1161,0,0,2020,1990-06-26
2020-06-26,삼각지,3334,0,0,2020,1990-06-26
2020-06-26,신용산,7402,0,0,2020,1990-06-26
2020-06-29,녹사평(용산구청),1155,0,0,2020,1990-06-29
2020-06-29,삼각지,3241,0,0,2020,1990-06-29
2020-06-29,신용산,7794,0,0,2020,1990-06-29
2020-06-30,녹사평(용산구청),1208,0,0,2020,1990-06-30
2020-06-30,삼각지,3457,0,0,2020,1990-06-30
2020-06-30,신용산,7966,0,0,2020,1990-06-30
2020-07-01,녹사평(용산구청),1259,0,0,2020,1990-07-01
2020-07-01,삼각지,3462,0,0,2020,1990-07-01
2020-07-01,신용산,7852,0,0,2020,1990-07-01
2020-07-02,녹사평(용산구청),1182,0,0,2020,1990-07-02
2020-07-02,삼각지,3467,0,0,2020,1990-07-02
2020-07-02,신용산,7929,0,0,2020,1990-07-02
2020-07-03,녹사평(용산구청),1177,0,0,2020,1990-07-03
2020-07-03,삼각지,3337,0,0,2020,1990-07-03
2020-07-03,신용산,7624,0,0,2020,1990-07-03
2020-07-06,녹사평(용산구청),1137,0,0,2020,1990-07-06
2020-07-06,삼각지,3201,0,0,2020,1990-07-06
2020-07-06,신용산,7944,0,0,2020,1990-07-06
2020-07-07,녹사평(용산구청),1141,0,0,2020,1990-07-07
2020-07-07,삼각지,3408,0,0,2020,1990-07-07
2020-07-07,신용산,7921,0,0,2020,1990-07-07
2020-07-08,녹사평(용산구청),1122,0,0,2020,1990-07-08
2020-07-08,삼각지,3391,0,0,2020,1990-07-08
2020-07-08,신용산,7832,0,0,2020,1990-07-08
2020-07-09,녹사평(용산구청),1232,0,0,2020,1990-07-09
2020-07-09,삼각지,3405,0,0,2020,1990-07-09
2020-07-09,신용산,7912,0,0,2020,1990-07-09
2020-07-10,녹사평(용산구청),1194,0,0,2020,1990-07-10
2020-07-10,삼각지,3209,0,0,2020,1990-07-10
2020-07-10,신용산,7607,0,0,2020,1990-07-10
2020-07-13,녹사평(용산구청),1133,0,0,2020,1990-07-13
2020-07-13,삼각지,3213,0,0,2020,1990-07-13
2020-07-13,신용산,7785,0,0,2020,1990-07-13
2020-07-14,녹사평(용산구청),1183,0,0,2020,1990-07-14
2020-07-14,삼각지,3384,0,0,2020,1990-07-14
2020-07-14,신용산,7796,0,0,2020,1990-07-14
2020-07-15,녹사평(용산구청),1250,0,0,2020,1990-07-15
2020-07-15,삼각지,3413,0,0,2020,1990-07-15
2020-07-15,신용산,7959,0,0,2020,1990-07-15
2020-07-16,녹사평(용산구청),1177,0,0,2020,1990-07-16
2020-07-16,삼각지,3435,0,0,2020,1990-07-16
2020-07-16,신용산,7920,0,0,2020,1990-07-16
2020-07-17,녹사평(용산구청),1327,0,0,2020,1990-07-17
2020-07-17,삼각지,3177,0,0,2020,1990-07-17
2020-07-17,신용산,7667,0,0,2020,1990-07-17
2020-07-20,녹사평(용산구청),1170,0,0,2020,1990-07-20
2020-07-20,삼각지,3252,0,0,2020,1990-07-20
2020-07-20,신용산,8051,0,0,2020,1990-07-20
2020-07-21,녹사평(용산구청),1193,0,0,2020,1990-07-21
2020-07-21,삼각지,3374,0,0,2020,1990-07-21
2020-07-21,신용산,7914,0,0,2020,1990-07-21
2020-07-22,녹사평(용산구청),1218,0,0,2020,1990-07-22
2020-07-22,삼각지,3490,0,0,2020,1990-07-22
2020-07-22,신용산,7856,0,0,2020,1990-07-22
2020-07-23,녹사평(용산구청),1258,0,0,2020,1990-07-23
2020-07-23,삼각지,3515,0,0,2020,1990-07-23
2020-07-23,신용산,7840,0,0,2020,1990-07-23
2020-07-24,녹사평(용산구청),1205,0,0,2020,1990-07-24
2020-07-24,삼각지,3358,0,0,2020,1990-07-24
2020-07-24,신용산,7443,0,0,2020,1990-07-24
2020-07-27,녹사평(용산구청),1198,0,0,2020,1990-07-27
2020-07-27,삼각지,3192,0,0,2020,1990-07-27
2020-07-27,신용산,7834,0,0,2020,1990-07-27
2020-07-28,녹사평(용산구청),1236,0,0,2020,1990-07-28
2020-07-28,삼각지,3378,0,0,2020,1990-07-28
2020-07-28,신용산,7696,0,0,2020,1990-07-28
2020-07-29,녹사평(용산구청),1186,0,0,2020,1990-07-29
2020-07-29,삼각지,3262,0,0,2020,1990-07-29
2020-07-29,신용산,7697,0,0,2020,1990-07-29
2020-07-30,녹사평(용산구청),1206,0,0,2020,1990-07-30
2020-07-30,삼각지,3275,0,0,2020,1990-07-30
2020-07-30,신용산,7672,0,0,2020,1990-07-30
2020-07-31,녹사평(용산구청),1113,0,0,2020,1990-07-31
2020-07-31,삼각지,3091,0,0,2020,1990-07-31
2020-07-31,신용산,7279,0,0,2020,1990-07-31
2020-08-03,녹사평(용산구청),1033,0,0,2020,1990-08-03
2020-08-03,삼각지,2939,0,0,2020,1990-08-03
2020-08-03,신용산,6737,0,0,2020,1990-08-03
2020-08-04,녹사평(용산구청),1115,0,0,2020,1990-08-04
2020-08-04,삼각지,3140,0,0,2020,1990-08-04
2020-08-04,신용산,6842,0,0,2020,1990-08-04
2020-08-05,녹사평(용산구청),1111,0,0,2020,1990-08-05
2020-08-05,삼각지,3321,0,0,2020,1990-08-05
2020-08-05,신용산,8080,0,0,2020,1990-08-05
2020-08-06,녹사평(용산구청),1271,0,0,2020,1990-08-06
2020-08-06,삼각지,3635,0,0,2020,1990-08-06
2020-08-06,신용산,8898,0,0,2020,1990-08-06
2020-08-07,녹사평(용산구청),1354,0,0,2020,1990-08-07
2020-08-07,삼각지,3480,0,0,2020,1990-08-07
2020-08-07,신용산,8379,0,0,2020,1990-08-07
2020-08-10,녹사평(용산구청),1203,0,0,2020,1990-08-10
2020-08-10,삼각지,3343,0,0,2020,1990-08-10
2020-08-10,신용산,8417,0,0,2020,1990-08-10
2020-08-11,녹사평(용산구청),1163,0,0,2020,1990-08-11
2020-08-11,삼각지,3418,0,0,2020,1990-08-11
2020-08-11,신용산,8397,0,0,2020,1990-08-11
2020-08-12,녹사평(용산구청),1235,0,0,2020,1990-08-12
2020-08-12,삼각지,3394,0,0,2020,1990-08-12
2020-08-12,신용산,8092,0,0,2020,1990-08-12
2020-08-13,녹사평(용산구청),1149,0,0,2020,1990-08-13
2020-08-13,삼각지,3213,0,0,2020,1990-08-13
2020-08-13,신용산,8036,0,0,2020,1990-08-13
2020-08-14,녹사평(용산구청),1120,0,0,2020,1990-08-14
2020-08-14,삼각지,3021,0,0,2020,1990-08-14
2020-08-14,신용산,7314,0,0,2020,1990-08-14
2020-08-17,녹사평(용산구청),435,0,0,2020,1990-08-17
2020-08-17,삼각지,748,0,0,2020,1990-08-17
2020-08-17,신용산,1932,0,0,2020,1990-08-17
2020-08-18,녹사평(용산구청),1078,0,0,2020,1990-08-18
2020-08-18,삼각지,3049,0,0,2020,1990-08-18
2020-08-18,신용산,6660,0,0,2020,1990-08-18
2020-08-19,녹사평(용산구청),1044,0,0,2020,1990-08-19
2020-08-19,삼각지,3007,0,0,2020,1990-08-19
2020-08-19,신용산,5859,0,0,2020,1990-08-19
2020-08-20,녹사평(용산구청),1061,0,0,2020,1990-08-20
2020-08-20,삼각지,2976,0,0,2020,1990-08-20
2020-08-20,신용산,5818,0,0,2020,1990-08-20
2020-08-21,녹사평(용산구청),1072,0,0,2020,1990-08-21
2020-08-21,삼각지,2883,0,0,2020,1990-08-21
2020-08-21,신용산,5665,0,0,2020,1990-08-21
2020-08-24,녹사평(용산구청),1041,0,0,2020,1990-08-24
2020-08-24,삼각지,2715,0,0,2020,1990-08-24
2020-08-24,신용산,6081,0,0,2020,1990-08-24
2020-08-25,녹사평(용산구청),1036,0,0,2020,1990-08-25
2020-08-25,삼각지,2902,0,0,2020,1990-08-25
2020-08-25,신용산,4892,0,0,2020,1990-08-25
2020-08-26,녹사평(용산구청),1069,0,0,2020,1990-08-26
2020-08-26,삼각지,2785,0,0,2020,1990-08-26
2020-08-26,신용산,5903,0,0,2020,1990-08-26
2020-08-27,녹사평(용산구청),1022,0,0,2020,1990-08-27
2020-08-27,삼각지,2807,0,0,2020,1990-08-27
2020-08-27,신용산,5881,0,0,2020,1990-08-27
2020-08-28,녹사평(용산구청),1000,0,0,2020,1990-08-28
2020-08-28,삼각지,2681,0,0,2020,1990-08-28
2020-08-28,신용산,5308,0,0,2020,1990-08-28
2020-08-31,녹사평(용산구청),1013,0,0,2020,1990-08-31
2020-08-31,삼각지,2704,0,0,2020,1990-08-31
2020-08-31,신용산,5930,0,0,2020,1990-08-31
2020-09-01,녹사평(용산구청),1004,0,0,2020,1990-09-01
2020-09-01,삼각지,2772,0,0,2020,1990-09-01
2020-09-01,신용산,5712,0,0,2020,1990-09-01
2020-09-02,녹사평(용산구청),974,0,0,2020,1990-09-02
2020-09-02,삼각지,2681,0,0,2020,1990-09-02
2020-09-02,신용산,5720,0,0,2020,1990-09-02
2020-09-03,녹사평(용산구청),1000,0,0,2020,1990-09-03
2020-09-03,삼각지,2800,0,0,2020,1990-09-03
2020-09-03,신용산,5614,0,0,2020,1990-09-03
2020-09-04,녹사평(용산구청),1025,0,0,2020,1990-09-04
2020-09-04,삼각지,2673,0,0,2020,1990-09-04
2020-09-04,신용산,5702,0,0,2020,1990-09-04
2020-09-07,녹사평(용산구청),994,0,0,2020,1990-09-07
2020-09-07,삼각지,2654,0,0,2020,1990-09-07
2020-09-07,신용산,6141,0,0,2020,1990-09-07
2020-09-08,녹사평(용산구청),1001,0,0,2020,1990-09-08
2020-09-08,삼각지,2789,0,0,2020,1990-09-08
2020-09-08,신용산,6010,0,0,2020,1990-09-08
2020-09-09,녹사평(용산구청),1025,0,0,2020,1990-09-09
2020-09-09,삼각지,2787,0,0,2020,1990-09-09
2020-09-09,신용산,6090,0,0,2020,1990-09-09
2020-09-10,녹사평(용산구청),1001,0,0,2020,1990-09-10
2020-09-10,삼각지,2878,0,0,2020,1990-09-10
2020-09-10,신용산,6148,0,0,2020,1990-09-10
2020-09-11,녹사평(용산구청),1093,0,0,2020,1990-09-11
2020-09-11,삼각지,2756,0,0,2020,1990-09-11
2020-09-11,신용산,5794,0,0,2020,1990-09-11
2020-09-14,녹사평(용산구청),1016,0,0,2020,1990-09-14
2020-09-14,삼각지,2869,0,0,2020,1990-09-14
2020-09-14,신용산,6470,0,0,2020,1990-09-14
2020-09-15,녹사평(용산구청),1048,0,0,2020,1990-09-15
2020-09-15,삼각지,2975,0,0,2020,1990-09-15
2020-09-15,신용산,6556,0,0,2020,1990-09-15
2020-09-16,녹사평(용산구청),1072,0,0,2020,1990-09-16
2020-09-16,삼각지,2910,0,0,2020,1990-09-16
2020-09-16,신용산,6415,0,0,2020,1990-09-16
2020-09-17,녹사평(용산구청),1101,0,0,2020,1990-09-17
2020-09-17,삼각지,2943,0,0,2020,1990-09-17
2020-09-17,신용산,6508,0,0,2020,1990-09-17
2020-09-18,녹사평(용산구청),1115,0,0,2020,1990-09-18
2020-09-18,삼각지,2835,0,0,2020,1990-09-18
2020-09-18,신용산,6063,0,0,2020,1990-09-18
2020-09-21,녹사평(용산구청),1153,0,0,2020,1990-09-21
2020-09-21,삼각지,3012,0,0,2020,1990-09-21
2020-09-21,신용산,6897,0,0,2020,1990-09-21
2020-09-22,녹사평(용산구청),1108,0,0,2020,1990-09-22
2020-09-22,삼각지,3133,0,0,2020,1990-09-22
2020-09-22,신용산,6747,0,0,2020,1990-09-22
2020-09-23,녹사평(용산구청),1162,0,0,2020,1990-09-23
2020-09-23,삼각지,3101,0,0,2020,1990-09-23
2020-09-23,신용산,6737,0,0,2020,1990-09-23
2020-09-24,녹사평(용산구청),1162,0,0,2020,1990-09-24
2020-09-24,삼각지,3165,0,0,2020,1990-09-24
2020-09-24,신용산,6770,0,0,2020,1990-09-24
2020-09-25,녹사평(용산구청),1159,0,0,2020,1990-09-25
2020-09-25,삼각지,3095,0,0,2020,1990-09-25
2020-09-25,신용산,6674,0,0,2020,1990-09-25
2020-09-28,녹사평(용산구청),1160,0,0,2020,1990-09-28
2020-09-28,삼각지,3093,0,0,2020,1990-09-28
2020-09-28,신용산,6288,0,0,2020,1990-09-28
2020-09-29,녹사평(용산구청),1117,0,0,2020,1990-09-29
2020-09-29,삼각지,2805,0,0,2020,1990-09-29
2020-09-29,신용산,5490,0,0,2020,1990-09-29
2020-09-30,녹사평(용산구청),264,0,0,2020,1990-09-30
2020-09-30,삼각지,414,0,0,2020,1990-09-30
2020-09-30,신용산,1066,0,0,2020,1990-09-30
2020-10-01,녹사평(용산구청),151,0,0,2020,1990-10-01
2020-10-01,삼각지,189,0,0,2020,1990-10-01
2020-10-01,신용산,567,0,0,2020,1990-10-01
2020-10-02,녹사평(용산구청),233,0,0,2020,1990-10-02
2020-10-02,삼각지,321,0,0,2020,1990-10-02
2020-10-02,신용산,740,0,0,2020,1990-10-02
2020-10-05,녹사평(용산구청),1097,0,0,2020,1990-10-05
2020-10-05,삼각지,3182,0,0,2020,1990-10-05
2020-10-05,신용산,7036,0,0,2020,1990-10-05
2020-10-06,녹사평(용산구청),1146,0,0,2020,1990-10-06
2020-10-06,삼각지,3306,0,0,2020,1990-10-06
2020-10-06,신용산,7128,0,0,2020,1990-10-06
2020-10-07,녹사평(용산구청),1213,0,0,2020,1990-10-07
2020-10-07,삼각지,3295,0,0,2020,1990-10-07
2020-10-07,신용산,6971,0,0,2020,1990-10-07
2020-10-08,녹사평(용산구청),1207,0,0,2020,1990-10-08
2020-10-08,삼각지,3240,0,0,2020,1990-10-08
2020-10-08,신용산,6940,0,0,2020,1990-10-08
2020-10-09,녹사평(용산구청),442,0,0,2020,1990-10-09
2020-10-09,삼각지,769,0,0,2020,1990-10-09
2020-10-09,신용산,1541,0,0,2020,1990-10-09
2020-10-12,녹사평(용산구청),1195,0,0,2020,1990-10-12
2020-10-12,삼각지,3224,0,0,2020,1990-10-12
2020-10-12,신용산,7344,0,0,2020,1990-10-12
2020-10-13,녹사평(용산구청),1204,0,0,2020,1990-10-13
2020-10-13,삼각지,3443,0,0,2020,1990-10-13
2020-10-13,신용산,7285,0,0,2020,1990-10-13
2020-10-14,녹사평(용산구청),1262,0,0,2020,1990-10-14
2020-10-14,삼각지,3460,0,0,2020,1990-10-14
2020-10-14,신용산,7333,0,0,2020,1990-10-14
2020-10-15,녹사평(용산구청),1236,0,0,2020,1990-10-15
2020-10-15,삼각지,3290,0,0,2020,1990-10-15
2020-10-15,신용산,7216,0,0,2020,1990-10-15
2020-10-16,녹사평(용산구청),1236,0,0,2020,1990-10-16
2020-10-16,삼각지,3283,0,0,2020,1990-10-16
2020-10-16,신용산,6885,0,0,2020,1990-10-16
2020-10-19,녹사평(용산구청),1239,0,0,2020,1990-10-19
2020-10-19,삼각지,3320,0,0,2020,1990-10-19
2020-10-19,신용산,7822,0,0,2020,1990-10-19
2020-10-20,녹사평(용산구청),1255,0,0,2020,1990-10-20
2020-10-20,삼각지,3604,0,0,2020,1990-10-20
2020-10-20,신용산,7915,0,0,2020,1990-10-20
2020-10-21,녹사평(용산구청),1276,0,0,2020,1990-10-21
2020-10-21,삼각지,3567,0,0,2020,1990-10-21
2020-10-21,신용산,7841,0,0,2020,1990-10-21
2020-10-22,녹사평(용산구청),1282,0,0,2020,1990-10-22
2020-10-22,삼각지,3587,0,0,2020,1990-10-22
2020-10-22,신용산,7832,0,0,2020,1990-10-22
2020-10-23,녹사평(용산구청),1283,0,0,2020,1990-10-23
2020-10-23,삼각지,3360,0,0,2020,1990-10-23
2020-10-23,신용산,7521,0,0,2020,1990-10-23
2020-10-26,녹사평(용산구청),1223,0,0,2020,1990-10-26
2020-10-26,삼각지,3384,0,0,2020,1990-10-26
2020-10-26,신용산,7830,0,0,2020,1990-10-26
2020-10-27,녹사평(용산구청),1220,0,0,2020,1990-10-27
2020-10-27,삼각지,3549,0,0,2020,1990-10-27
2020-10-27,신용산,7833,0,0,2020,1990-10-27
2020-10-28,녹사평(용산구청),1228,0,0,2020,1990-10-28
2020-10-28,삼각지,3405,0,0,2020,1990-10-28
2020-10-28,신용산,7888,0,0,2020,1990-10-28
2020-10-29,녹사평(용산구청),1229,0,0,2020,1990-10-29
2020-10-29,삼각지,3438,0,0,2020,1990-10-29
2020-10-29,신용산,7867,0,0,2020,1990-10-29
2020-10-30,녹사평(용산구청),1239,0,0,2020,1990-10-30
2020-10-30,삼각지,3399,0,0,2020,1990-10-30
2020-10-30,신용산,7510,0,0,2020,1990-10-30
2020-11-02,녹사평(용산구청),1294,0,0,2020,1990-11-02
2020-11-02,삼각지,3380,0,0,2020,1990-11-02
2020-11-02,신용산,8129,0,0,2020,1990-11-02
2020-11-03,녹사평(용산구청),1245,0,0,2020,1990-11-03
2020-11-03,삼각지,3658,0,0,2020,1990-11-03
2020-11-03,신용산,8420,0,0,2020,1990-11-03
2020-11-04,녹사평(용산구청),1245,0,0,2020,1990-11-04
2020-11-04,삼각지,3566,0,0,2020,1990-11-04
2020-11-04,신용산,8243,0,0,2020,1990-11-04
2020-11-05,녹사평(용산구청),1278,0,0,2020,1990-11-05
2020-11-05,삼각지,3528,0,0,2020,1990-11-05
2020-11-05,신용산,8400,0,0,2020,1990-11-05
2020-11-06,녹사평(용산구청),1280,0,0,2020,1990-11-06
2020-11-06,삼각지,3442,0,0,2020,1990-11-06
2020-11-06,신용산,8027,0,0,2020,1990-11-06
2020-11-09,녹사평(용산구청),1184,0,0,2020,1990-11-09
2020-11-09,삼각지,3376,0,0,2020,1990-11-09
2020-11-09,신용산,8303,0,0,2020,1990-11-09
2020-11-10,녹사평(용산구청),1221,0,0,2020,1990-11-10
2020-11-10,삼각지,3538,0,0,2020,1990-11-10
2020-11-10,신용산,8189,0,0,2020,1990-11-10
2020-11-11,녹사평(용산구청),1246,0,0,2020,1990-11-11
2020-11-11,삼각지,3656,0,0,2020,1990-11-11
2020-11-11,신용산,7860,0,0,2020,1990-11-11
2020-11-12,녹사평(용산구청),1245,0,0,2020,1990-11-12
2020-11-12,삼각지,3492,0,0,2020,1990-11-12
2020-11-12,신용산,8308,0,0,2020,1990-11-12
2020-11-13,녹사평(용산구청),1262,0,0,2020,1990-11-13
2020-11-13,삼각지,3385,0,0,2020,1990-11-13
2020-11-13,신용산,7991,0,0,2020,1990-11-13
2020-11-16,녹사평(용산구청),1220,0,0,2020,1990-11-16
2020-11-16,삼각지,3359,0,0,2020,1990-11-16
2020-11-16,신용산,7939,0,0,2020,1990-11-16
2020-11-17,녹사평(용산구청),1386,0,0,2020,1990-11-17
2020-11-17,삼각지,3537,0,0,2020,1990-11-17
2020-11-17,신용산,8039,0,0,2020,1990-11-17
2020-11-18,녹사평(용산구청),1236,0,0,2020,1990-11-18
2020-11-18,삼각지,3481,0,0,2020,1990-11-18
2020-11-18,신용산,7917,0,0,2020,1990-11-18
2020-11-19,녹사평(용산구청),1281,0,0,2020,1990-11-19
2020-11-19,삼각지,3483,0,0,2020,1990-11-19
2020-11-19,신용산,8210,0,0,2020,1990-11-19
2020-11-20,녹사평(용산구청),1249,0,0,2020,1990-11-20
2020-11-20,삼각지,3262,0,0,2020,1990-11-20
2020-11-20,신용산,7604,0,0,2020,1990-11-20
2020-11-23,녹사평(용산구청),1228,0,0,2020,1990-11-23
2020-11-23,삼각지,3140,0,0,2020,1990-11-23
2020-11-23,신용산,7430,0,0,2020,1990-11-23
2020-11-24,녹사평(용산구청),1225,0,0,2020,1990-11-24
2020-11-24,삼각지,3304,0,0,2020,1990-11-24
2020-11-24,신용산,7090,0,0,2020,1990-11-24
2020-11-25,녹사평(용산구청),1191,0,0,2020,1990-11-25
2020-11-25,삼각지,3139,0,0,2020,1990-11-25
2020-11-25,신용산,6904,0,0,2020,1990-11-25
2020-11-26,녹사평(용산구청),1148,0,0,2020,1990-11-26
2020-11-26,삼각지,3078,0,0,2020,1990-11-26
2020-11-26,신용산,6810,0,0,2020,1990-11-26
2020-11-27,녹사평(용산구청),1196,0,0,2020,1990-11-27
2020-11-27,삼각지,2994,0,0,2020,1990-11-27
2020-11-27,신용산,5845,0,0,2020,1990-11-27
2020-11-30,녹사평(용산구청),1098,0,0,2020,1990-11-30
2020-11-30,삼각지,3045,0,0,2020,1990-11-30
2020-11-30,신용산,6208,0,0,2020,1990-11-30
2020-12-01,녹사평(용산구청),1099,0,0,2020,1990-12-01
2020-12-01,삼각지,3109,0,0,2020,1990-12-01
2020-12-01,신용산,5634,0,0,2020,1990-12-01
2020-12-02,녹사평(용산구청),1181,0,0,2020,1990-12-02
2020-12-02,삼각지,3080,0,0,2020,1990-12-02
2020-12-02,신용산,5929,0,0,2020,1990-12-02
2020-12-03,녹사평(용산구청),1204,0,0,2020,1990-12-03
2020-12-03,삼각지,3333,0,0,2020,1990-12-03
2020-12-03,신용산,6099,0,0,2020,1990-12-03
2020-12-04,녹사평(용산구청),1116,0,0,2020,1990-12-04
2020-12-04,삼각지,3084,0,0,2020,1990-12-04
2020-12-04,신용산,5719,0,0,2020,1990-12-04
2020-12-07,녹사평(용산구청),1147,0,0,2020,1990-12-07
2020-12-07,삼각지,2959,0,0,2020,1990-12-07
2020-12-07,신용산,5827,0,0,2020,1990-12-07
2020-12-08,녹사평(용산구청),1157,0,0,2020,1990-12-08
2020-12-08,삼각지,3043,0,0,2020,1990-12-08
2020-12-08,신용산,5658,0,0,2020,1990-12-08
2020-12-09,녹사평(용산구청),1143,0,0,2020,1990-12-09
